,MONTH,MONTH(PADDED),DAY,DAY(PADDED),HOUR,HOUR(PADDED),AIR TEMP,WIND SPEED,SOLAR RADIATION,RAIN GAUGE,PEOPLE COUNTER
030201,03,03,02,02,01,01,29.035,2.333333333,0,0,3
030202,03,03,02,02,02,02,28.43083333,2,2.7,0,0
030203,03,03,02,02,03,03,29.23666667,2.166666667,10.89166667,0,2
030204,03,03,02,02,04,04,31.85333333,3.083333333,141.9166667,0,3
030205,03,03,02,02,05,05,34.9975,3.333333333,287.5416667,0,1
030206,03,03,02,02,06,06,36.1,7.333333333,357.325,0,0
030207,03,03,02,02,07,07,37.34333333,6.5,365.3833333,0,2
030208,03,03,02,02,08,08,38.82666667,6.583333333,450.1916667,0,4
030209,03,03,02,02,09,09,40.21416667,4,425.3083333,0,3
030210,03,03,02,02,10,10,40.615,4.25,354.2333333,0,3
030211,03,03,02,02,11,11,37.635,6.166666667,260.4,0,3
030212,03,03,02,02,12,12,31.35416667,9.083333333,120.6083333,0,7
030213,03,03,02,02,13,13,30.0675,8.166666667,75.89166667,0,12
030214,03,03,02,02,14,14,29.42916667,6,15.33333333,0,28
030215,03,03,02,02,15,15,28.96083333,4.5,0,0,11
030216,03,03,02,02,16,16,28.80916667,4.333333333,0.066666667,0,18
030217,03,03,02,02,17,17,28.745,4.166666667,0.133333333,0,21
030218,03,03,02,02,18,18,28.52833333,3.333333333,0,0,34
030319,03,03,03,03,19,19,28.47,3.416666667,0,0,27
030320,03,03,03,03,20,20,28.38833333,3.416666667,0,0,11
030321,03,03,03,03,21,21,28.33916667,2.833333333,0,0,11
030322,03,03,03,03,22,22,28.36666667,3.416666667,0.066666667,0,7
030323,03,03,03,03,23,23,28.34,2.583333333,0.066666667,0,7
030324,03,03,03,03,24,24,28.26,2.416666667,0,0,1
030301,03,03,03,03,01,01,28.3975,2.416666667,0,0,3
030302,03,03,03,03,02,02,28.3525,2.75,2.983333333,0,1
030303,03,03,03,03,03,03,28.43,2.416666667,16.8,0,0
030304,03,03,03,03,04,04,28.90333333,2.833333333,47.20833333,0,0
030305,03,03,03,03,05,05,28.98833333,3,63.04166667,0,2
030306,03,03,03,03,06,06,29.03666667,3.25,57,0,1
030307,03,03,03,03,07,07,28.96666667,3,52.76666667,0,1
030308,03,03,03,03,08,08,28.87916667,3.416666667,57.48333333,0,3
030309,03,03,03,03,09,09,28.56,2.666666667,39.21666667,0,3
030310,03,03,03,03,10,10,28.0925,4,39.775,0,3
030311,03,03,03,03,11,11,27.40666667,3.75,23.38333333,0,2
030312,03,03,03,03,12,12,27.13666667,2.166666667,15.88333333,0,7
030313,03,03,03,03,13,13,27.04083333,3.083333333,10.4,0,13
030314,03,03,03,03,14,14,26.9375,1,0.616666667,0,18
030315,03,03,03,03,15,15,26.92333333,1.583333333,0.066666667,0,7
030316,03,03,03,03,16,16,26.96916667,1.416666667,0,0,9
030317,03,03,03,03,17,17,26.9625,1.833333333,0,0.016666667,16
030318,03,03,03,03,18,18,26.98416667,0.583333333,0,0.016666667,20
030419,03,03,04,04,19,19,27.02333333,0.666666667,0,0,23
030420,03,03,04,04,20,20,27.10416667,0.333333333,0.066666667,0,12
030421,03,03,04,04,21,21,27.13333333,0.75,0,0,10
030422,03,03,04,04,22,22,27.14166667,0.416666667,0.066666667,0,13
030423,03,03,04,04,23,23,27.22416667,1.333333333,0.066666667,0.033333333,6
030424,03,03,04,04,24,24,27.32833333,0.5,0,0.033333333,3
030401,03,03,04,04,01,01,27.615,2,0.066666667,0,0
030402,03,03,04,04,02,02,27.715,3,0.825,0.016666667,1
030403,03,03,04,04,03,03,27.77583333,3.833333333,7.975,0.066666667,1
030404,03,03,04,04,04,04,27.79,6.833333333,23.45833333,0.183333333,3
030405,03,03,04,04,05,05,28.11333333,5.666666667,52.075,0.05,1
030406,03,03,04,04,06,06,28.27916667,4.166666667,112.4083333,0.033333333,0
030407,03,03,04,04,07,07,28.44333333,6.5,115.1916667,0.016666667,1
030408,03,03,04,04,08,08,29.78,6.75,165.6083333,0,5
030409,03,03,04,04,09,09,31.03166667,7.166666667,257.6666667,0,1
030410,03,03,04,04,10,10,30.995,4.916666667,183.2333333,0,2
030411,03,03,04,04,11,11,30.34,3.083333333,44.35,0,4
030412,03,03,04,04,12,12,29.84833333,3.5,30.74166667,0,4
030413,03,03,04,04,13,13,29.8525,4.166666667,20.25833333,0,12
030414,03,03,04,04,14,14,29.77166667,3.583333333,4.158333333,0,6
030415,03,03,04,04,15,15,29.77666667,3.916666667,0,0,18
030416,03,03,04,04,16,16,29.84833333,5,0,0,17
030417,03,03,04,04,17,17,29.845,4.333333333,0,0,24
030418,03,03,04,04,18,18,29.7325,6.333333333,0.066666667,0,32
030519,03,03,05,05,19,19,29.62333333,5,0,0,22
030520,03,03,05,05,20,20,29.4675,2,0,0,20
030521,03,03,05,05,21,21,29.46833333,2.083333333,0,0,18
030522,03,03,05,05,22,22,29.54083333,2.166666667,0.066666667,0,7
030523,03,03,05,05,23,23,29.655,4.25,0,0,8
030524,03,03,05,05,24,24,29.71166667,4.25,0,0,2
030501,03,03,05,05,01,01,29.60833333,3.75,0,0,3
030502,03,03,05,05,02,02,29.375,4.166666667,2.058333333,0,1
030503,03,03,05,05,03,03,29.56,5.25,17.70833333,0,1
030504,03,03,05,05,04,04,29.65166667,7.583333333,36.38333333,0.016666667,1
030505,03,03,05,05,05,05,29.7375,4.833333333,58.25,0,2
030506,03,03,05,05,06,06,29.6575,4.75,47.06666667,0.016666667,0
030507,03,03,05,05,07,07,29.37166667,5.666666667,54.5,0.016666667,1
030508,03,03,05,05,08,08,29.1,5.25,36.03333333,0.066666667,3
030509,03,03,05,05,09,09,29.05083333,4.25,20.26666667,0.183333333,2
030510,03,03,05,05,10,10,28.9,5.333333333,26.5,0.183333333,4
030511,03,03,05,05,11,11,29.20083333,6.083333333,6.633333333,0.066666667,10
030512,03,03,05,05,12,12,29.135,10.66666667,3.525,0.033333333,6
030513,03,03,05,05,13,13,29.31666667,6,6.233333333,0.016666667,7
030514,03,03,05,05,14,14,29.5375,4.25,2.216666667,0,6
030515,03,03,05,05,15,15,29.5125,3.833333333,0,0,10
030516,03,03,05,05,16,16,29.31333333,2.75,0,0.016666667,12
030517,03,03,05,05,17,17,29.41,2.25,0,0,11
030518,03,03,05,05,18,18,29.40166667,3.333333333,0,0,23
030619,03,03,06,06,19,19,29.03333333,3.75,0,0.05,18
030620,03,03,06,06,20,20,28.65916667,2.833333333,0,0.05,15
030621,03,03,06,06,21,21,28.56333333,1,0,0.016666667,12
030622,03,03,06,06,22,22,28.63833333,1.083333333,0,0,21
030623,03,03,06,06,23,23,28.72833333,1.083333333,0,0,13
030624,03,03,06,06,24,24,28.61583333,2.75,0,0,4
030601,03,03,06,06,01,01,28.57416667,3.25,0.066666667,0,2
030602,03,03,06,06,02,02,28.67583333,5.25,14.85,0,1
030603,03,03,06,06,03,03,29.14416667,5.333333333,63.58333333,0,2
030604,03,03,06,06,04,04,30.19166667,4.166666667,151.575,0,0
030605,03,03,06,06,05,05,32.86333333,3.416666667,280.25,0,1
030606,03,03,06,06,06,06,33.6075,4.083333333,239.425,0,1
030607,03,03,06,06,07,07,32.83583333,3.75,308.9416667,0,0
030608,03,03,06,06,08,08,32.9075,5.416666667,333.025,0,0
030609,03,03,06,06,09,09,31.69166667,4.5,169,0,1
030610,03,03,06,06,10,10,30.53166667,5.666666667,113.8,0,2
030611,03,03,06,06,11,11,30.23583333,4.833333333,75.38333333,0,2
030612,03,03,06,06,12,12,30.04833333,5.583333333,65.2,0,1
030613,03,03,06,06,13,13,29.60333333,4.583333333,29.35,0,4
030614,03,03,06,06,14,14,29.17,4.25,0.558333333,0,8
030615,03,03,06,06,15,15,29.0175,3.916666667,0,0,3
030616,03,03,06,06,16,16,28.55083333,3.416666667,0,0,4
030617,03,03,06,06,17,17,28.40333333,5,0,0,4
030618,03,03,06,06,18,18,28.13583333,4.333333333,0,0,10
030719,03,03,07,07,19,19,28.28833333,5.25,0,0,11
030720,03,03,07,07,20,20,28.17666667,4.666666667,0,0,7
030721,03,03,07,07,21,21,28.06166667,5.25,0,0,3
030722,03,03,07,07,22,22,28.10666667,5.416666667,0,0,6
030723,03,03,07,07,23,23,27.91666667,4.333333333,0.066666667,0,5
030724,03,03,07,07,24,24,27.72666667,3.416666667,0.066666667,0,1
030701,03,03,07,07,01,01,27.78333333,3.75,0,0,2
030702,03,03,07,07,02,02,27.8575,3.833333333,14.225,0,1
030703,03,03,07,07,03,03,27.8625,4.166666667,41.51666667,0,0
030704,03,03,07,07,04,04,28.05833333,2.75,99.70833333,0,2
030705,03,03,07,07,05,05,29.10416667,3.833333333,187.4833333,0,1
030706,03,03,07,07,06,06,29.31166667,3.333333333,221.375,0,1
030707,03,03,07,07,07,07,30.34166667,3.583333333,244.5,0,1
030708,03,03,07,07,08,08,30.96916667,5.416666667,317.9583333,0,1
030709,03,03,07,07,09,09,30.645,6.833333333,399.7583333,0,1
030710,03,03,07,07,10,10,30.31416667,6.25,327.0416667,0,1
030711,03,03,07,07,11,11,29.52833333,6.583333333,200.6666667,0,2
030712,03,03,07,07,12,12,29.46833333,3.916666667,132.975,0,2
030713,03,03,07,07,13,13,28.3875,3.666666667,11.58333333,0,4
030714,03,03,07,07,14,14,27.23083333,2.583333333,0,0,4
030715,03,03,07,07,15,15,27.09583333,2.416666667,0.066666667,0,4
030716,03,03,07,07,16,16,27.34833333,2.583333333,0,0,5
030717,03,03,07,07,17,17,27.20083333,2.166666667,0.066666667,0.016666667,4
030718,03,03,07,07,18,18,27.04166667,2.833333333,0,0,6
030819,03,03,08,08,19,19,27.0325,2,0,0,5
030820,03,03,08,08,20,20,26.62416667,0.916666667,0,0,7
030821,03,03,08,08,21,21,26.53666667,2,0.066666667,0.016666667,7
030822,03,03,08,08,22,22,26.17,0.583333333,0,0,4
030823,03,03,08,08,23,23,26.07,1.416666667,0,0.05,2
030824,03,03,08,08,24,24,25.56666667,2.333333333,0,0.033333333,3
030801,03,03,08,08,01,01,25.46333333,0.916666667,0.066666667,0.05,1
030802,03,03,08,08,02,02,25.70916667,1.916666667,17.75833333,0,1
030803,03,03,08,08,03,03,26.34333333,2.833333333,52.15833333,0,1
030804,03,03,08,08,04,04,26.9275,3.166666667,141.3666667,0,2
030805,03,03,08,08,05,05,26.91666667,3,143.0333333,0,1
030806,03,03,08,08,06,06,28.62416667,3.166666667,229.4916667,0.016666667,1
030807,03,03,08,08,07,07,29.82166667,4.666666667,339.55,0,1
030808,03,03,08,08,08,08,30.06166667,3.583333333,292.6833333,0,5
030809,03,03,08,08,09,09,29.37833333,3.416666667,162.0666667,0,2
030810,03,03,08,08,10,10,29.40333333,4,199.7083333,0,5
030811,03,03,08,08,11,11,28.53,2.666666667,95.68333333,0,7
030812,03,03,08,08,12,12,28.31833333,2.666666667,71.73333333,0,12
030813,03,03,08,08,13,13,27.79583333,2.166666667,17.68333333,0,23
030814,03,03,08,08,14,14,27.21083333,1,0.066666667,0,18
030815,03,03,08,08,15,15,27.1525,0.75,0,0,17
030816,03,03,08,08,16,16,27.18083333,0.75,0,0,25
030817,03,03,08,08,17,17,27.3825,0.833333333,0,0,31
030818,03,03,08,08,18,18,27.25,0.916666667,0,0,34
030919,03,03,09,09,19,19,26.8175,2.166666667,0.066666667,0,40
030920,03,03,09,09,20,20,26.41,0.916666667,0.066666667,0,41
030921,03,03,09,09,21,21,26.43916667,1.666666667,0,0,72
030922,03,03,09,09,22,22,26.0925,0.916666667,0,0,20
030923,03,03,09,09,23,23,25.97166667,1.166666667,0.066666667,0,4
030924,03,03,09,09,24,24,26.01166667,2.333333333,0,0,3
030901,03,03,09,09,01,01,25.52,1.166666667,0,0.083333333,1
030902,03,03,09,09,02,02,25.34083333,1.583333333,4.158333333,0.05,1
030903,03,03,09,09,03,03,25.72833333,1.583333333,13.03333333,0,1
030904,03,03,09,09,04,04,26.9125,2,120.2666667,0,2
030905,03,03,09,09,05,05,28.42083333,3.333333333,223.8583333,0,1
030906,03,03,09,09,06,06,27.08166667,3.916666667,70.675,0.016666667,0
030907,03,03,09,09,07,07,27.05583333,2.583333333,56.01666667,0,1
030908,03,03,09,09,08,08,28.77166667,3.666666667,277.675,0,5
030909,03,03,09,09,09,09,28.74333333,4.416666667,209.3583333,0,5
030910,03,03,09,09,10,10,28.865,3.5,207.4083333,0,3
030911,03,03,09,09,11,11,28.25833333,3.583333333,74.63333333,0,11
030912,03,03,09,09,12,12,27.37583333,3.833333333,65.675,0,10
030913,03,03,09,09,13,13,27.30666667,1.916666667,12,0,32
030914,03,03,09,09,14,14,26.95583333,1.083333333,0,0,23
030915,03,03,09,09,15,15,26.68333333,1.333333333,0.066666667,0,16
030916,03,03,09,09,16,16,26.69,1,0,0,22
030917,03,03,09,09,17,17,26.78416667,1.666666667,0.066666667,0,20
030918,03,03,09,09,18,18,26.47833333,1.75,0,0,50
031019,03,03,10,10,19,19,26.05333333,0.583333333,0,0,37
031020,03,03,10,10,20,20,26.19166667,1.083333333,0.066666667,0,37
031021,03,03,10,10,21,21,25.92666667,0.916666667,0,0,48
031022,03,03,10,10,22,22,25.93416667,1.333333333,0.066666667,0,12
031023,03,03,10,10,23,23,25.81083333,1.333333333,0.066666667,0,8
031024,03,03,10,10,24,24,25.82833333,0.833333333,0.066666667,0,1
031001,03,03,10,10,01,01,25.53666667,1.166666667,1.45,0,3
031002,03,03,10,10,02,02,26.2875,1.25,23.03333333,0,1
031003,03,03,10,10,03,03,27.28,1.5,64.84166667,0,1
031004,03,03,10,10,04,04,28.61083333,2.583333333,176.15,0,1
031005,03,03,10,10,05,05,28.87833333,3.583333333,202.7583333,0,0
031006,03,03,10,10,06,06,29.12666667,2.916666667,195.8666667,0,1
031007,03,03,10,10,07,07,29.29833333,2.333333333,175.8916667,0,1
031008,03,03,10,10,08,08,29.84,2.75,214.15,0,4
031009,03,03,10,10,09,09,29.91666667,3,189.9166667,0,2
031010,03,03,10,10,10,10,29.3925,3.833333333,145.7333333,0,7
031011,03,03,10,10,11,11,29.45416667,3.166666667,117.775,0,10
031012,03,03,10,10,12,12,28.72083333,2.083333333,23.175,0,16
031013,03,03,10,10,13,13,27.975,1.666666667,0.408333333,0,18
031014,03,03,10,10,14,14,27.93166667,1.583333333,0,0,15
031015,03,03,10,10,15,15,27.71833333,1.333333333,0,0,15
031016,03,03,10,10,16,16,27.4625,1,0,0,20
031017,03,03,10,10,17,17,26.92166667,0.333333333,0.066666667,0,41
031118,03,03,11,11,18,18,26.42833333,0.583333333,0.066666667,0,45
031119,03,03,11,11,19,19,25.95666667,0.166666667,0,0,23
031120,03,03,11,11,20,20,25.7075,0.583333333,0.066666667,0,35
031121,03,03,11,11,21,21,25.48166667,0.666666667,0,0,45
031122,03,03,11,11,22,22,25.09083333,0.666666667,0,0,36
031123,03,03,11,11,23,23,24.91083333,1.333333333,0,0,9
031124,03,03,11,11,24,24,24.5875,0.916666667,0.133333333,0,2
031101,03,03,11,11,01,01,24.91416667,1.666666667,4.291666667,0,2
031102,03,03,11,11,02,02,25.915,1.416666667,33.46666667,0,2
031103,03,03,11,11,03,03,29.08166667,2.25,214.8333333,0,0
031104,03,03,11,11,04,04,30.005,3,158.6666667,0,1
031105,03,03,11,11,05,05,29.58083333,3.083333333,121.9333333,0,2
031106,03,03,11,11,06,06,31.05583333,3.333333333,378.175,0,0
031107,03,03,11,11,07,07,31.13166667,4.166666667,322.6833333,0,0
031108,03,03,11,11,08,08,31.18916667,5.083333333,339.9166667,0,2
031109,03,03,11,11,09,09,30.685,4.083333333,186.3666667,0,5
031110,03,03,11,11,10,10,30.02416667,4.083333333,156.0166667,0,5
031111,03,03,11,11,11,11,29.52333333,4.25,57.81666667,0,14
031112,03,03,11,11,12,12,28.9625,2.75,2.833333333,0,12
031113,03,03,11,11,13,13,28.54833333,3,0,0,21
031114,03,03,11,11,14,14,28.38583333,2.416666667,0,0,16
031115,03,03,11,11,15,15,27.95166667,1.333333333,0.066666667,0,18
031116,03,03,11,11,16,16,27.34083333,1.25,0,0,22
031217,03,03,12,12,17,17,26.90666667,0.75,0,0,16
031218,03,03,12,12,18,18,26.75083333,1,0,0,41
031219,03,03,12,12,19,19,26.37916667,1.083333333,0,0,24
031220,03,03,12,12,20,20,26.08916667,0.75,0,0,46
031221,03,03,12,12,21,21,25.92666667,0.916666667,0,0,41
031222,03,03,12,12,22,22,26.15333333,0.916666667,0.066666667,0,18
031223,03,03,12,12,23,23,26.17,0.833333333,0.066666667,0,4
031224,03,03,12,12,24,24,26.2725,0.833333333,6.316666667,0,2
031201,03,03,12,12,01,01,26.95916667,1.25,34.575,0,4
031202,03,03,12,12,02,02,27.84333333,1.25,100.3416667,0,1
031203,03,03,12,12,03,03,30.41166667,3.25,260.325,0,1
031204,03,03,12,12,04,04,30.92083333,3.416666667,318.025,0,1
031205,03,03,12,12,05,05,31.20166667,5.25,396.1583333,0,1
031206,03,03,12,12,06,06,31.34583333,4.583333333,403.7666667,0,0
031207,03,03,12,12,07,07,31.10166667,5.25,389.7,0,0
031208,03,03,12,12,08,08,30.97416667,4.916666667,333.025,0,3
031209,03,03,12,12,09,09,30.75083333,4.166666667,233.7833333,0,4
031210,03,03,12,12,10,10,30.04083333,4.916666667,145.2,0,3
031211,03,03,12,12,11,11,29.67333333,4.416666667,53.51666667,0,14
031212,03,03,12,12,12,12,28.90333333,3,1.658333333,0,18
031213,03,03,12,12,13,13,28.51916667,4.5,0.066666667,0,15
031214,03,03,12,12,14,14,28.445,2.916666667,0,0,15
031215,03,03,12,12,15,15,28.40666667,3.5,0,0,21
031216,03,03,12,12,16,16,28.1,2,0,0,19
031317,03,03,13,13,17,17,27.16583333,1,0.066666667,0,41
031318,03,03,13,13,18,18,26.48,1.25,0,0,25
031319,03,03,13,13,19,19,26.0975,1,0,0,31
031320,03,03,13,13,20,20,25.79583333,0.5,0.066666667,0,28
031321,03,03,13,13,21,21,25.43333333,1,0.066666667,0,23
031322,03,03,13,13,22,22,25.22,0.666666667,0,0,13
031323,03,03,13,13,23,23,25.01416667,0.916666667,0.066666667,0,4
031324,03,03,13,13,24,24,25.1175,1.25,1.858333333,0,3
031301,03,03,13,13,01,01,25.60583333,1.5,6.016666667,0,1
031302,03,03,13,13,02,02,27.85833333,2.083333333,172.475,0,1
031303,03,03,13,13,03,03,30.07416667,2.583333333,275.75,0,0
031304,03,03,13,13,04,04,31.02,3.833333333,349.2666667,0,0
031305,03,03,13,13,05,05,31.66416667,3.25,397.6,0,0
031306,03,03,13,13,06,06,31.47833333,5.25,394.1166667,0,0
031307,03,03,13,13,07,07,30.7475,6.5,363.5833333,0,1
031308,03,03,13,13,08,08,30.39583333,6.833333333,297.4,0,0
031309,03,03,13,13,09,09,30.24666667,8.666666667,196.375,0,1
031310,03,03,13,13,10,10,29.865,7.666666667,117.4833333,0,0
031311,03,03,13,13,11,11,29.255,6.5,30.60833333,0,0
031312,03,03,13,13,12,12,28.67083333,4.166666667,0.066666667,0,2
031313,03,03,13,13,13,13,28.55583333,5.166666667,0.066666667,0,3
031314,03,03,13,13,14,14,28.38416667,4.416666667,0,0,4
031315,03,03,13,13,15,15,28.27833333,5,0,0,3
031316,03,03,13,13,16,16,27.9425,1.5,0,0,5
031417,03,03,14,14,17,17,27.3725,1.666666667,0.066666667,0,4
031418,03,03,14,14,18,18,27.06416667,1.166666667,0,0,5
031419,03,03,14,14,19,19,27.10083333,0.583333333,0.066666667,0,3
031420,03,03,14,14,20,20,27.01833333,1.166666667,0,0,5
031421,03,03,14,14,21,21,26.96833333,1.25,0.066666667,0,4
031422,03,03,14,14,22,22,26.765,2.166666667,0,0,2
031423,03,03,14,14,23,23,27.36833333,6.75,0.275,0,0
031424,03,03,14,14,24,24,27.03583333,8.083333333,2.216666667,0,4
031401,03,03,14,14,01,01,25.99833333,6.916666667,7.608333333,0,2
031402,03,03,14,14,02,02,25.4325,7,16.8,0,1
031403,03,03,14,14,03,03,25.86166667,7.083333333,16.78333333,0,1
031404,03,03,14,14,04,04,25.69,8.25,16.01666667,0,1
031405,03,03,14,14,05,05,25.0725,7.166666667,23.30833333,0,1
031406,03,03,14,14,06,06,24.08,6.416666667,19.41666667,0,1
031407,03,03,14,14,07,07,23.22166667,5.833333333,11.39166667,0.016666667,2
031408,03,03,14,14,08,08,23.12083333,3.25,11.29166667,0.083333333,3
031409,03,03,14,14,09,09,23.37,2.583333333,8.808333333,0.05,1
031410,03,03,14,14,10,10,23.47083333,2.333333333,22.13333333,0,3
031411,03,03,14,14,11,11,24.34416667,2.916666667,2.9,0,2
031412,03,03,14,14,12,12,26.25666667,4.166666667,0,0.016666667,3
031413,03,03,14,14,13,13,26.53666667,3.833333333,0,0,7
031414,03,03,14,14,14,14,26.67583333,3.833333333,0,0,3
031415,03,03,14,14,15,15,26.70583333,4,0.066666667,0,2
031416,03,03,14,14,16,16,26.60083333,3.666666667,0.066666667,0,4
031517,03,03,15,15,17,17,26.23083333,3.666666667,0.066666667,0,8
031518,03,03,15,15,18,18,26.05333333,2.416666667,0,0,7
031519,03,03,15,15,19,19,26.04916667,2.25,0,0,7
031520,03,03,15,15,20,20,25.93083333,3.166666667,0,0,8
031521,03,03,15,15,21,21,25.61416667,6.583333333,0.066666667,0,4
031522,03,03,15,15,22,22,24.9375,3.666666667,0,0,5
031523,03,03,15,15,23,23,24.89583333,4.083333333,0.133333333,0,2
031524,03,03,15,15,24,24,24.965,3.583333333,8.725,0,1
031501,03,03,15,15,01,01,25.82583333,6.333333333,46.5,0,1
031502,03,03,15,15,02,02,26.56666667,5.833333333,131.0833333,0,1
031503,03,03,15,15,03,03,27.39083333,6.5,263.85,0,1
031504,03,03,15,15,04,04,26.8875,5.75,164.9,0,1
031505,03,03,15,15,05,05,25.70083333,5,141.3,0.05,0
031506,03,03,15,15,06,06,26.86583333,4.916666667,256.9916667,0,0
031507,03,03,15,15,07,07,25.8825,3.166666667,95.25833333,0,2
031508,03,03,15,15,08,08,27.43166667,5.75,167.1416667,0,4
031509,03,03,15,15,09,09,27.51166667,5.416666667,124.8416667,0.016666667,0
031510,03,03,15,15,10,10,25.915,4.166666667,29.21666667,0,4
031511,03,03,15,15,11,11,25.84333333,4.583333333,6.583333333,0,1
031512,03,03,15,15,12,12,25.81166667,2.75,0,0,1
031513,03,03,15,15,13,13,26.075,3,0,0,6
031514,03,03,15,15,14,14,25.61083333,2.416666667,0,0,5
031515,03,03,15,15,15,15,25.9425,1.5,0.066666667,0,2
031516,03,03,15,15,16,16,25.71333333,2.25,0,0,3
031617,03,03,16,16,17,17,25.02833333,1.833333333,0,0.033333333,5
031618,03,03,16,16,18,18,24.89,2.5,0.066666667,0.016666667,6
031619,03,03,16,16,19,19,25.07666667,2.25,0.066666667,0,4
031620,03,03,16,16,20,20,25.38416667,2.5,0,0,7
031621,03,03,16,16,21,21,25.4675,1.666666667,0,0,4
031622,03,03,16,16,22,22,25.52333333,1.583333333,0,0.083333333,2
031623,03,03,16,16,23,23,25.32,1.916666667,0,0.033333333,1
031624,03,03,16,16,24,24,25.10333333,1.25,6.166666667,0,1
031601,03,03,16,16,01,01,25.74083333,1.75,30.1,0.05,2
031602,03,03,16,16,02,02,26.53333333,3.166666667,89.28333333,0.016666667,1
031603,03,03,16,16,03,03,26.89833333,3.75,94.36666667,0.05,0
031604,03,03,16,16,04,04,26.97333333,4.583333333,198.575,0,1
031605,03,03,16,16,05,05,28.48083333,3.5,219.2,0,0
031606,03,03,16,16,06,06,27.995,5.833333333,174.0583333,0,0
031607,03,03,16,16,07,07,26.53916667,4.833333333,105.5416667,0.016666667,0
031608,03,03,16,16,08,08,26.72333333,2.916666667,66.3,0,3
031609,03,03,16,16,09,09,29.21833333,5.333333333,149.2916667,0,1
031610,03,03,16,16,10,10,28.20916667,5.75,78.16666667,0,1
031611,03,03,16,16,11,11,26.53833333,1.833333333,7.075,0.016666667,1
031612,03,03,16,16,12,12,26.3,3.166666667,0,0,2
031613,03,03,16,16,13,13,25.6425,3.833333333,0,0,4
031614,03,03,16,16,14,14,26.1025,4.25,0.066666667,0,3
031615,03,03,16,16,15,15,25.91916667,2.833333333,0,0,2
031616,03,03,16,16,16,16,25.6275,1.583333333,0.066666667,0,5
031717,03,03,17,17,17,17,25.58416667,2.333333333,0.066666667,0,10
031718,03,03,17,17,18,18,25.35333333,1.833333333,0,0,6
031719,03,03,17,17,19,19,25.32083333,1.5,0,0,11
031720,03,03,17,17,20,20,25.11666667,1.583333333,0.066666667,0,9
031721,03,03,17,17,21,21,24.9875,2.5,0,0.016666667,5
031722,03,03,17,17,22,22,24.45916667,2,0,0,5
031723,03,03,17,17,23,23,24.2875,1.916666667,1.25,0,1
031724,03,03,17,17,24,24,24.78666667,2.666666667,17.13333333,0,1
031701,03,03,17,17,01,01,25.8,1.666666667,59.63333333,0.016666667,2
031702,03,03,17,17,02,02,27.46666667,2.083333333,191.0083333,0,0
031703,03,03,17,17,03,03,29.08666667,3.833333333,182.5583333,0,1
031704,03,03,17,17,04,04,29.435,3.75,224.2833333,0,0
031705,03,03,17,17,05,05,30.20666667,3.25,228.1833333,0,0
031706,03,03,17,17,06,06,30.08083333,4.166666667,193.1166667,0,0
031707,03,03,17,17,07,07,29.94666667,3.833333333,224.7583333,0,0
031708,03,03,17,17,08,08,29.74916667,2.75,135.6833333,0,1
031709,03,03,17,17,09,09,29.4375,2.416666667,105.75,0,0
031710,03,03,17,17,10,10,28.89833333,1.666666667,61.09166667,0,1
031711,03,03,17,17,11,11,28.23166667,1.5,9.008333333,0,1
031712,03,03,17,17,12,12,27.40333333,1.083333333,0,0,1
031713,03,03,17,17,13,13,27.195,0.666666667,0,0,4
031714,03,03,17,17,14,14,27.20416667,1,0,0,3
